gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,lt,teq,costat
025434,2011-09-30,2011,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,7360.4000,2973.1000,4387.3000,A
025434,2012-09-30,2012,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,8219.2000,3104.7000,5114.5000,A
025434,2013-09-30,2013,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,11516.7000,7034.4000,4482.3000,A
025434,2014-09-30,2014,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,10752.9000,5479.2000,5273.7000,A
025434,2015-09-30,2015,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,12446.1000,6626.3000,5819.8000,A
025434,2016-09-30,2016,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,14329.5000,8438.8000,5890.7000,A
025434,2017-09-30,2017,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,14365.6000,8908.6000,5457.0000,A
025434,2018-09-30,2018,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,24156.4000,22980.6000,1175.8000,A
025434,2019-09-30,2019,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,19219.6000,25450.6000,-6231.0000,A
025434,2020-09-30,2020,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,29374.5000,37173.9000,-7799.4000,A
025434,2021-09-30,2021,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,31392.6000,36707.1000,-5314.5000,A
025434,2022-09-30,2022,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,27978.4000,36677.1000,-8698.7000,A
025434,2023-09-30,2023,INDL,C,D,STD,SBUX,STARBUCKS CORP,USD,29445.5000,37433.3000,-7987.8000,A
026061,1992-08-31,1992,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,153.4910,240.5540,,A
026061,1993-08-31,1993,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,153.7180,147.3220,,A
026061,1994-08-31,1994,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,145.4880,142.8740,,A
026061,1995-08-31,1995,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,142.9170,133.6390,,A
026061,1996-12-31,1996,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,2116.2320,601.3470,,A
026061,1997-12-31,1997,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,2670.7960,851.2190,,A
026061,1998-12-31,1998,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,8327.1020,2122.1000,,A
026061,1999-12-31,1999,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,9253.1520,1991.3570,,A
026061,2000-12-31,2000,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,10473.8700,2216.8620,,A
026061,2001-12-31,2001,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,6539.8500,1887.6610,,A
026061,2002-12-31,2002,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,15663.1130,5228.6190,,A
026061,2003-12-31,2003,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,21586.5880,5631.6740,,A
026061,2004-12-31,2004,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,22398.8650,6073.1090,,A
026061,2005-12-31,2005,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,13917.7650,4681.4230,,A
026061,2006-12-31,2006,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,13194.4230,4400.5490,8768.9930,A
026061,2007-12-31,2007,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,12590.8020,3974.2600,8583.6620,A
026061,2008-12-31,2008,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,5250.5980,800.2910,4427.5360,A
026061,2009-12-31,2009,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,4015.8890,859.8830,3127.8260,A
026061,2010-12-31,2010,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,3439.5540,948.7520,2430.9330,A
026061,2011-12-31,2011,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,3409.8650,1399.3760,1960.1400,A
026061,2012-12-31,2012,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,3805.8280,2040.0670,1707.6350,A
026061,2013-12-31,2013,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,4234.6840,2462.4220,1729.4010,A
026061,2014-12-31,2014,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,4274.8780,2241.3090,1993.1420,A
026061,2015-12-31,2015,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,5209.9500,2963.7340,2215.8250,A
026061,2016-12-31,2016,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,4645.8730,2602.3760,2010.6700,A
026061,2017-12-31,2017,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,5867.8100,2878.1200,2946.8230,A
026061,2018-12-31,2018,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,6874.5850,3257.0970,3551.8010,A
026061,2019-12-31,2019,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,8332.8250,4389.9800,3898.3180,A
026061,2020-12-31,2020,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,2976.9800,4152.9650,-1176.6250,A
026061,2021-12-31,2021,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,5063.2880,5257.8700,-195.8420,A
026061,2022-12-31,2022,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,4182.7640,4541.6450,-358.8810,A
026061,2023-12-31,2023,INDL,C,D,STD,MTCH,MATCH GROUP INC,USD,4507.8860,4526.9590,-19.0730,A
026494,2014-06-30,2014,INDL,C,D,STD,TEAM,ATLASSIAN CORP,USD,262.0380,136.7090,125.3290,A
026494,2015-06-30,2015,INDL,C,D,STD,TEAM,ATLASSIAN CORP,USD,397.1610,207.1070,190.0540,A
026494,2016-06-30,2016,INDL,C,D,STD,TEAM,ATLASSIAN CORP,USD,990.9730,259.3100,731.6630,A
026494,2017-06-30,2017,INDL,C,D,STD,TEAM,ATLASSIAN CORP,USD,1283.8580,389.8100,894.0480,A
026494,2018-06-30,2018,INDL,C,D,STD,TEAM,ATLASSIAN CORP,USD,2424.5140,1531.7480,892.7660,A
026494,2019-06-30,2019,INDL,C,D,STD,TEAM,ATLASSIAN CORP,USD,2977.2580,2411.7910,565.4670,A
026494,2020-06-30,2020,INDL,C,D,STD,TEAM,ATLASSIAN CORP,USD,3894.0720,3318.7660,575.3060,A
026494,2021-06-30,2021,INDL,C,D,STD,TEAM,ATLASSIAN CORP,USD,2945.3440,2650.4300,294.9140,A
026494,2022-06-30,2022,INDL,C,D,STD,TEAM,ATLASSIAN CORP,USD,3361.2060,3025.6030,335.6030,A
026494,2023-06-30,2023,INDL,C,D,STD,TEAM,ATLASSIAN CORP,USD,4106.7790,3452.1070,654.6720,A
027928,1992-09-30,1992,INDL,C,D,STD,INTU,INTUIT INC,USD,29.6340,12.2890,,A
027928,1993-09-30,1993,INDL,C,D,STD,INTU,INTUIT INC,USD,73.7870,24.5430,,A
027928,1994-07-31,1994,INDL,C,D,STD,INTU,INTUIT INC,USD,244.5820,58.7590,,A
027928,1995-07-31,1995,INDL,C,D,STD,INTU,INTUIT INC,USD,384.2020,103.0160,,A
027928,1996-07-31,1996,INDL,C,D,STD,INTU,INTUIT INC,USD,418.0200,118.7850,,A
027928,1997-07-31,1997,INDL,C,D,STD,INTU,INTUIT INC,USD,663.6760,248.6150,,A
027928,1998-07-31,1998,INDL,C,D,STD,INTU,INTUIT INC,USD,1498.5960,410.2350,,A
027928,1999-07-31,1999,INDL,C,D,STD,INTU,INTUIT INC,USD,2328.2480,817.4380,,A
027928,2000-07-31,2000,INDL,C,D,STD,INTU,INTUIT INC,USD,2878.9020,807.3750,,A
027928,2001-07-31,2001,INDL,C,D,STD,INTU,INTUIT INC,USD,2961.7360,800.3750,,A
027928,2002-07-31,2002,INDL,C,D,STD,INTU,INTUIT INC,USD,2963.0260,747.3870,,A
027928,2003-07-31,2003,INDL,C,D,STD,INTU,INTUIT INC,USD,2790.2670,825.4300,,A
027928,2004-07-31,2004,INDL,C,D,STD,INTU,INTUIT INC,USD,2696.1780,873.7590,,A
027928,2005-07-31,2005,INDL,C,D,STD,INTU,INTUIT INC,USD,2716.4510,1020.9520,,A
027928,2006-07-31,2006,INDL,C,D,STD,INTU,INTUIT INC,USD,2770.0270,1031.3730,1738.0860,A
027928,2007-07-31,2007,INDL,C,D,STD,INTU,INTUIT INC,USD,4252.0260,2215.6840,2035.0130,A
027928,2008-07-31,2008,INDL,C,D,STD,INTU,INTUIT INC,USD,4666.5840,2586.7230,2072.9540,A
027928,2009-07-31,2009,INDL,C,D,STD,INTU,INTUIT INC,USD,4826.3290,2268.9790,2555.7990,A
027928,2010-07-31,2010,INDL,C,D,STD,INTU,INTUIT INC,USD,5198.0000,2377.0000,2821.0000,A
027928,2011-07-31,2011,INDL,C,D,STD,INTU,INTUIT INC,USD,5110.0000,2494.0000,2616.0000,A
027928,2012-07-31,2012,INDL,C,D,STD,INTU,INTUIT INC,USD,4684.0000,1940.0000,2744.0000,A
027928,2013-07-31,2013,INDL,C,D,STD,INTU,INTUIT INC,USD,5486.0000,1955.0000,3531.0000,A
027928,2014-07-31,2014,INDL,C,D,STD,INTU,INTUIT INC,USD,5201.0000,2123.0000,3078.0000,A
027928,2015-07-31,2015,INDL,C,D,STD,INTU,INTUIT INC,USD,4968.0000,2636.0000,2332.0000,A
027928,2016-07-31,2016,INDL,C,D,STD,INTU,INTUIT INC,USD,4250.0000,3089.0000,1161.0000,A
027928,2017-07-31,2017,INDL,C,D,STD,INTU,INTUIT INC,USD,4068.0000,2714.0000,1354.0000,A
027928,2018-07-31,2018,INDL,C,D,STD,INTU,INTUIT INC,USD,5178.0000,2824.0000,2354.0000,A
027928,2019-07-31,2019,INDL,C,D,STD,INTU,INTUIT INC,USD,6283.0000,2534.0000,3749.0000,A
027928,2020-07-31,2020,INDL,C,D,STD,INTU,INTUIT INC,USD,10931.0000,5825.0000,5106.0000,A
027928,2021-07-31,2021,INDL,C,D,STD,INTU,INTUIT INC,USD,15516.0000,5647.0000,9869.0000,A
027928,2022-07-31,2022,INDL,C,D,STD,INTU,INTUIT INC,USD,27734.0000,11293.0000,16441.0000,A
027928,2023-07-31,2023,INDL,C,D,STD,INTU,INTUIT INC,USD,27780.0000,10511.0000,17269.0000,A
027965,1992-03-31,1991,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,57.8790,39.8490,,A
027965,1993-03-31,1992,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,76.9190,33.0850,,A
027965,1994-03-31,1993,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,151.4250,63.5610,,A
027965,1995-03-31,1994,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,249.4800,87.6550,,A
027965,1996-03-31,1995,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,358.1870,138.5550,,A
027965,1997-03-31,1996,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,428.0920,111.5080,,A
027965,1998-03-31,1997,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,524.7430,157.4350,,A
027965,1999-03-31,1998,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,505.2300,146.4330,,A
027965,2000-03-31,1999,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,812.4110,188.1150,,A
027965,2001-03-31,2000,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,1161.3490,218.5010,,A
027965,2002-03-31,2001,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,1275.6000,199.8210,,A
027965,2003-03-31,2002,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,1428.2750,249.3260,1178.9490,A
027965,2004-03-31,2003,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,1622.1430,301.6260,1320.5170,A
027965,2005-03-31,2004,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,1817.5540,331.8200,1485.7340,A
027965,2006-03-31,2005,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,2350.5960,624.4070,1726.1890,A
027965,2007-03-31,2006,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,2269.5410,265.1730,2004.3680,A
027965,2008-03-31,2007,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,2512.3070,1476.0840,1036.2230,A
027965,2009-03-31,2008,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,2421.4390,1430.6730,990.7660,A
027965,2010-03-31,2009,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,2516.3130,982.9330,1533.3800,A
027965,2011-03-31,2010,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,2968.0580,1155.6200,1812.4380,A
027965,2012-03-31,2011,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,3083.7760,1093.1030,1990.6730,A
027965,2013-03-31,2012,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,3851.4050,1917.9350,1933.4700,A
027965,2014-03-31,2013,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,4067.6300,1932.1690,2135.4610,A
027965,2015-03-31,2014,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,4780.7130,2719.6870,2061.0260,A
027965,2016-03-31,2015,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,5567.5150,3416.5960,2150.9190,A
027965,2017-03-31,2016,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,7686.8810,4416.1700,3270.7110,A
027965,2018-03-31,2017,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,8257.2000,4977.4000,3279.8000,A
027965,2019-03-31,2018,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,18350.0000,13062.5000,5287.5000,A
027965,2020-03-31,2019,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,17426.1000,11840.6000,5585.5000,A
027965,2021-03-31,2020,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,16478.8000,11141.7000,5337.1000,A
027965,2022-03-31,2021,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,16199.5000,10304.7000,5894.8000,A
027965,2023-03-31,2022,INDL,C,D,STD,MCHP,MICROCHIP TECHNOLOGY INC,USD,16370.3000,9856.7000,6513.6000,A
028180,1992-12-31,1992,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,58.8710,29.5900,29.2810,A
028180,1993-12-31,1993,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,73.1120,15.3070,57.8050,A
028180,1994-12-31,1994,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,87.3270,17.1030,70.2240,A
028180,1995-12-31,1995,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,153.6040,19.7340,133.8700,A
028180,1996-12-31,1996,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,183.6230,27.8410,155.7820,A
028180,1997-12-31,1997,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,247.6170,65.5780,182.0390,A
028180,1998-12-31,1998,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,493.2880,274.8940,218.3940,A
028180,1999-12-31,1999,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,610.4420,207.3980,403.0440,A
028180,2000-12-31,2000,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,715.9950,252.2640,463.7310,A
028180,2001-12-31,2001,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,856.8590,300.5680,556.2910,A
028180,2002-12-31,2002,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,1009.4190,358.8950,650.5240,A
028180,2003-12-31,2003,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,1187.5920,403.3070,784.2850,A
028180,2004-12-31,2004,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,1432.3570,484.5400,947.8170,A
028180,2005-12-31,2005,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,1713.8990,568.1300,1145.7690,A
028180,2006-12-31,2006,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,1977.4960,613.4000,1364.0960,A
028180,2007-12-31,2007,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,2279.7370,687.2600,1592.4770,A
028180,2008-12-31,2008,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,4193.3170,1911.0990,2282.2180,A
028180,2009-12-31,2009,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,4781.4710,2095.6060,2685.8650,A
028180,2010-12-31,2010,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,5047.8270,1838.1420,3209.6850,A
028180,2011-12-31,2011,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,5500.5010,2655.6500,2844.8510,A
028180,2012-12-31,2012,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,5749.1870,3640.8800,2108.3070,A
028180,2013-12-31,2013,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,6067.2080,4100.8870,1966.3210,A
028180,2014-12-31,2014,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,6540.3010,4521.8830,2018.4180,A
028180,2015-12-31,2015,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,6676.6840,4715.3700,1961.3140,A
028180,2016-12-31,2016,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,7204.1890,5577.0530,1627.1360,A
028180,2017-12-31,2017,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,7571.8850,6918.8390,653.0460,A
028180,2018-12-31,2018,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,7980.7890,7627.1220,353.6670,A
028180,2019-12-31,2019,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,10717.1600,10319.8200,397.3400,A
028180,2020-12-31,2020,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,11596.6420,11456.3840,140.2580,A
028180,2021-12-31,2021,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,11718.7070,11785.1300,-66.4230,A
028180,2022-12-31,2022,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,12627.9790,13688.7310,-1060.7520,A
028180,2023-12-31,2023,INDL,C,D,STD,ORLY,O'REILLY AUTOMOTIVE INC,USD,13872.9950,15612.2730,-1739.2780,A
028272,1992-12-31,1992,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,6062.5910,5655.5940,,A
028272,1993-12-31,1993,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,7331.3550,4858.0200,,A
028272,1994-12-31,1994,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,7332.7870,4602.3770,,A
028272,1995-12-31,1995,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,7911.9760,4859.3480,,A
028272,1996-12-31,1996,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,8561.5000,4900.6030,,A
028272,1997-12-31,1997,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,8229.9270,4629.1290,,A
028272,1998-12-31,1998,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,8995.7480,4762.2590,,A
028272,1999-12-31,1999,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,19816.0000,9474.0000,,A
028272,2000-12-31,2000,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,18434.0000,8892.0000,,A
028272,2001-12-31,2001,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,17985.0000,8163.0000,,A
028272,2002-12-31,2002,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,21576.0000,10350.0000,,A
028272,2003-12-31,2003,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,23573.0000,10316.0000,13178.0000,A
028272,2004-12-31,2004,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,25616.0000,11097.0000,14418.0000,A
028272,2005-12-31,2005,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,24840.0000,11149.0000,13597.0000,A
028272,2006-12-31,2006,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,29932.0000,14516.0000,15304.0000,A
028272,2007-12-31,2007,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,47957.0000,33042.0000,14778.0000,A
028272,2008-12-31,2008,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,46784.0000,30724.0000,15912.0000,A
028272,2009-12-31,2009,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,54920.0000,34099.0000,20821.0000,A
028272,2010-12-31,2010,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,56127.0000,32717.0000,23410.0000,A
028272,2011-12-31,2011,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,52830.0000,29358.0000,23472.0000,A
028272,2012-12-31,2012,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,53534.0000,29582.0000,23952.0000,A
028272,2013-12-31,2013,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,55899.0000,32646.0000,23253.0000,A
028272,2014-12-31,2014,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,58595.0000,38949.0000,19646.0000,A
028272,2015-12-31,2015,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,60124.0000,41615.0000,18509.0000,A
028272,2016-12-31,2016,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,62526.0000,45857.0000,16669.0000,A
028272,2017-12-31,2017,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,63354.0000,46712.0000,16642.0000,A
028272,2018-12-31,2018,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,60651.0000,46607.0000,14044.0000,A
028272,2019-12-31,2019,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,61377.0000,46781.0000,14596.0000,A
028272,2020-12-31,2020,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,66729.0000,51091.0000,15638.0000,A
028272,2021-12-31,2021,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,105363.0000,66076.0000,39287.0000,A
028272,2022-12-31,2022,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,96483.0000,59425.0000,37058.0000,A
028272,2023-12-31,2023,INDL,C,D,STD,AZN,ASTRAZENECA PLC,USD,101119.0000,61953.0000,39166.0000,A
028877,1992-09-30,1992,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,4.3480,2.9830,,A
028877,1993-09-30,1993,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,18.8740,8.8460,,A
028877,1994-09-30,1994,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,13.9180,6.2510,,A
028877,1995-09-30,1995,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,15.5650,8.0430,,A
028877,1996-09-30,1996,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,17.2430,8.3700,,A
028877,1997-09-30,1997,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,23.5440,12.8890,,A
028877,1998-09-30,1998,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,24.5630,15.0950,,A
028877,1999-09-30,1999,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,23.8780,12.1960,,A
028877,2000-09-30,2000,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,27.1740,17.1570,,A
028877,2001-09-30,2001,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,34.4960,15.8960,,A
028877,2002-09-30,2002,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,54.6870,27.6220,,A
028877,2003-09-30,2003,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,59.9900,24.8420,,A
028877,2004-09-30,2004,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,78.3320,33.9170,,A
028877,2005-09-30,2005,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,89.8520,29.4600,,A
028877,2006-09-30,2006,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,234.0060,159.0660,,A
028877,2007-09-30,2007,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,264.5270,165.4280,,A
028877,2008-09-30,2008,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,357.6480,218.1280,139.5200,A
028877,2009-09-30,2009,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,813.8390,223.6650,590.1740,A
028877,2010-09-30,2010,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,1370.5740,671.3290,699.2450,A
028877,2011-09-30,2011,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,3197.8870,1264.6380,1912.2150,A
028877,2012-09-30,2012,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,3615.7890,1344.6570,2261.2280,A
028877,2013-09-30,2013,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,3761.5480,1114.9330,2635.5700,A
028877,2014-09-30,2014,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,4797.3070,1326.1860,3458.6810,A
028877,2015-09-30,2015,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,4001.5770,1287.6650,2709.3580,A
028877,2016-09-30,2016,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,,,,A
028877,2017-09-30,2017,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,,,,A
028877,2018-12-31,2018,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,48918.0000,26385.0000,22533.0000,A
028877,2019-12-31,2019,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,49518.0000,26261.0000,23257.0000,A
028877,2020-12-31,2020,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,49779.0000,25949.0000,23830.0000,A
028877,2021-12-31,2021,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,50598.0000,25626.0000,24972.0000,A
028877,2022-12-31,2022,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,51837.0000,26712.0000,25125.0000,A
028877,2023-12-31,2023,INDL,C,D,STD,KDP,KEURIG DR PEPPER INC,USD,52130.0000,26454.0000,25676.0000,A
028930,1992-12-31,1992,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,2601.0000,1838.0000,763.0000,A
028930,1993-12-31,1993,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,3092.0000,2396.0000,696.0000,A
028930,1994-12-31,1994,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,3207.0000,2440.0000,767.0000,A
028930,1995-12-31,1995,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,4018.0000,2964.0000,1054.0000,A
028930,1996-12-31,1996,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,5075.0000,3815.0000,1260.0000,A
028930,1997-12-31,1997,INDL,C,D,STD,MAR,MARRIOTT INTL INC,USD,6322.0000,4859.0000,1463.0000,A
